PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError,,,EstimatedPayout,ActualPayout,PercentError
634224,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
634243,2016,April,March,5,1.0625,6.7266666667,0,0,0,7.15,0,100,,,,,
634254,2016,April,January,3,0,58.115,0,0,0,0,0,0,,,,,
634269,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
634280,2016,April,October,0,0,168.44,0,0,0,0,0,0,,,,,
634293,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
634320,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
634323,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
634333,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
634341,2016,April,June,0,0,9.69,0,0,0,0,0,0,,,,,
634359,2016,April,March,0,0,70.12,0,0,0,0,0,0,,,,,
634374,2016,April,March,1.8,1.1428571429,40.9316666667,0,0,0,46.78,0,100,,,,,
634417,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
634421,2016,April,February,1.75,0.9545454545,0,0,0,0,0,0,0,,,,,
634450,2016,April,April,1.25,1.4166666667,119.7211111111,1,0,0,0,59.92,-100,,,,,
634481,2016,April,January,3,0,1216.265,-1.851770211,0,0,0,0,0,,,,,
634537,2016,April,March,3.3333333333,1.0357142857,150.785,1,0,0,0,0,0,,,,,
634553,2016,April,April,1.2222222222,1.171875,510.066,-0.0263699117,0,0,613.5,48.21,1172.5575606721,,,,,
634666,2016,April,February,5,0,11.4433333333,0,0,0,0,0,0,,,,,
634691,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
634696,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
634710,2016,April,April,1.5,0,0,0,0,0,0,0,0,,,,,
634734,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
634782,2016,April,March,2,0,11.215,0,0,0,0,0,0,,,,,
634822,2016,April,March,0,0,114.64,0,0,0,0,0,0,,,,,
634830,2016,April,January,10,0,106.115,0,0,0,0,0,0,,,,,
634840,2016,April,February,5,1.1875,473.84,0,0,0,562.68,0,100,,,,,
634898,2016,April,July,0,0,189.5,0,0,0,0,0,0,,,,,
634948,2016,April,February,2.6666666667,1.0714285714,315.16,0,0,0,337.67,0,100,,,,,
634960,2016,April,April,2.25,1.06,207.114,0.1435054825,0,0,188.04,0,100,,,,,
634992,2016,April,November,0,0,7.27,0,0,0,0,0,0,,,,,
635000,2016,April,January,4,1.25,27.0766666667,0,0,0,33.85,0,100,,,,,
635016,2016,April,January,1,0,598.4766666667,-0.0793225575,0,0,0,0,0,,,,,
635037,2016,April,January,3,0,25.565,0,0,0,0,0,0,,,,,
635045,2016,April,February,5,1.75,0,0,0,0,0,0,0,,,,,
635112,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
635125,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
635129,2016,April,April,1.6,1.6666666667,157.5166666667,0.1700624355,0,0,217.88,123.94,75.79473939,,,,,
635166,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
635187,2016,April,January,5,0,33.34,0,0,0,0,0,0,,,,,
635225,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
635265,2016,April,January,1,0,643.66,0,0,0,0,0,0,,,,,
635302,2016,April,August,0,0,82.48,0,0,0,0,0,0,,,,,
635385,2016,April,May,0,0,31.84,0,0,0,0,0,0,,,,,
635433,2016,April,February,1.6666666667,0.9375,57.9075,0,0,0,54.29,0,100,,,,,
635477,2016,April,January,2.5,0.5,185.9566666667,0,0,0,92.98,0,100,,,,,
635489,2016,April,June,0,0,879.97,0,0,0,0,0,0,,,,,
635529,2016,April,March,4.5,0,118.8633333333,0,0,0,0,0,0,,,,,
635654,2016,April,April,1.75,1.3181818182,91.586,1,0,0,0,73.95,-100,,,,,
635691,2016,April,March,6,0,370.435,0,0,0,0,0,0,,,,,
635706,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
635879,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
636027,2016,April,March,0,0,62.02,0,0,0,0,0,0,,,,,
636033,2016,April,April,2.5,0,75.512,-0.1260866723,0,0,0,135,-100,,,,,
636104,2016,April,January,1.6,0.4166666667,25.2833333333,0,0,0,10.53,0,100,,,,,
636132,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
636156,2016,April,January,1.4,0.75,355.215,0,0,0,266.41,0,100,,,,,
636171,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
636210,2016,April,August,0,0,742.4,0,0,0,0,0,0,,,,,
636260,2016,April,April,1,0,103.4336363636,0.1721372567,0,0,0,17.2,-100,,,,,
636327,2016,April,June,0,0,118.02,0,0,0,0,0,0,,,,,
636346,2016,April,April,5,1.1388888889,112.7833333333,0,0,0,128.45,338.35,-62.036352889,,,,,
636368,2016,April,December,0,0,32.37,0,0,0,0,0,0,,,,,
636422,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
636450,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
636455,2016,April,May,0,0,819.18,0,0,0,0,0,0,,,,,
636566,2016,April,January,2.6666666667,0.9807692308,188.03,0,0,0,184.41,0,100,,,,,
636571,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
636627,2016,April,March,3,0,0,0,0,0,0,0,0,,,,,
636645,2016,April,June,0,0,103.07,0,0,0,0,0,0,,,,,
636677,2016,April,March,5,0,488.445,-0.4151194379,0,0,0,0,0,,,,,
636693,2016,April,January,9,0,115.14,0,0,0,0,0,0,,,,,
636697,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
636698,2016,April,April,2.5,1.4166666667,53.38,0,0,0,75.62,0,100,,,,,
636710,2016,April,March,3,0,9.57,0,0,0,0,0,0,,,,,
636712,2016,April,January,1.5,0.75,164.314,-0.1484777518,0,0,141.53,0,100,,,,,
636738,2016,April,January,2.5,0.9444444444,249.4,0,0,0,235.54,0,100,,,,,
636793,2016,April,April,3,0,0,0,0,0,0,0,0,,,,,
636829,2016,April,April,0,0,212.04,0,0,0,0,212.04,-100,,,,,
636855,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
636892,2016,April,January,3,0,62.5,-12,0,0,0,0,0,,,,,
636957,2016,April,March,2.6666666667,1.1785714286,37.1175,0,0,0,43.75,0,100,,,,,
637002,2016,April,January,10,0,93.29,0,0,0,0,0,0,,,,,
637004,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
637028,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
637054,2016,April,January,5,1.0555555556,176.8266666667,-0.350776744,0,0,252.12,0,100,,,,,
637117,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
637152,2016,April,July,0,0,19.29,0,0,0,0,0,0,,,,,
637219,2016,April,January,3.6666666667,1.0263157895,80.3175,0,0,0,82.43,0,100,,,,,
637232,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
637272,2016,April,January,3,0,42.3066666667,-0.1899077591,0,0,0,65.79,-100,,,,,
637284,2016,April,March,0,0,36.98,0,0,0,0,0,0,,,,,
637290,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
637320,2016,April,April,4.5,1.0918367347,67.82,0,0,0,74.05,69.75,6.164874552,,,,,
637327,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
637330,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
637352,2016,April,January,3.5,1.0555555556,110.0233333333,0,0,0,116.14,0,100,,,,,
637493,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
637494,2016,April,January,2,0,27.545,0,0,0,0,0,0,,,,,
637512,2016,April,April,1,0,67.3491666667,0,0,0,0,63.6,-100,,,,,
637528,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
637546,2016,April,January,2,0,109.7,0,0,0,0,0,0,,,,,
637579,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
637585,2016,April,April,3,0,0,0,0,0,0,0,0,,,,,
637590,2016,April,March,2,1.0416666667,92.082,-0.0516914594,0,0,100.88,0,100,,,,,
637621,2016,April,January,6,0,236.225,0,0,0,0,0,0,,,,,
637622,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
637649,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
637652,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
637662,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
637700,2016,April,February,2.6666666667,1.0714285714,569.68,0,0,0,610.37,0,100,,,,,
637737,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
637804,2016,April,January,7,0,24.055,-0.199476592,0,0,0,0,0,,,,,
637807,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
637818,2016,April,March,1,0,39.24,0,0,0,0,0,0,,,,,
637878,2016,April,March,2,0,60.91,0,0,0,0,0,0,,,,,
637906,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
637923,2016,April,March,2,0,0,0,0,0,0,0,0,,,,,
637988,2016,April,March,0,0,49.44,0,0,0,0,0,0,,,,,
638028,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
638123,2016,April,March,2.5,1.15,132.624,1,0,0,0,0,0,,,,,
638124,2016,April,January,1,0,474.816,-0.0208810717,0,0,0,0,0,,,,,
638183,2016,April,March,0,0,476.39,0,0,0,0,0,0,,,,,
638184,2016,April,February,5,0,593.685,-0.2596834253,0,0,0,0,0,,,,,
638208,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
638214,2016,April,April,2.75,1.093220339,96.022,0,0,0,104.97,41.57,152.5138320905,,,,,
638258,2016,April,January,5,0,136.775,0,0,0,0,0,0,,,,,
638273,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
638277,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
638280,2016,April,April,2,0,71.055,-0.1466011466,0,0,0,126,-100,,,,,
638340,2016,April,January,9,0,143.275,0,0,0,0,0,0,,,,,
638378,2016,April,October,0,0,80.64,0,0,0,0,0,0,,,,,
638386,2016,April,April,1.5,0,0,0,0,0,0,0,0,,,,,
638435,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
638445,2016,April,January,2,0.75,0,0,0,0,0,0,0,,,,,
638454,2016,April,December,0,0,1937.7,0,0,0,0,0,0,,,,,
638515,2016,April,March,2.25,1.8333333333,416.214,-0.1146517854,0,0,850.55,0,100,,,,,
638588,2016,April,November,0,0,1803.56,0,0,0,0,0,0,,,,,
638636,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
638679,2016,April,March,2.6666666667,0,130.155,-0.0924804515,0,0,0,0,0,,,,,
638682,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
638742,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
638788,2016,April,October,0,0,41.38,0,0,0,0,0,0,,,,,
638812,2016,April,January,2.3333333333,0.96875,0,0,0,0,0,0,0,,,,,
638837,2016,April,November,0,0,698.62,0,0,0,0,0,0,,,,,
638860,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
638975,2016,April,April,1.5,1.2142857143,65.7585714286,0.3680355161,0,0,50.46,82.52,-38.8511875909,,,,,
639034,2016,April,January,1,0,621.1133333333,-0.0005567745,0,0,0,0,0,,,,,
639129,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
639250,2016,April,February,10,0,0,0,0,0,0,0,0,,,,,
639472,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
639511,2016,April,February,3.6666666667,1.078125,0,0,0,0,0,0,0,,,,,
639537,2016,April,February,2.2,1.0092592593,0,0,0,0,0,0,0,,,,,
639544,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
639604,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
639666,2016,April,April,1.3333333333,2,281.565,-0.1107474331,0,0,625.5,133.07,370.0533553769,,,,,
639711,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
639809,2016,April,January,3.5,1.5,685.38,0,0,0,1028.07,0,100,,,,,
639823,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
639882,2016,April,April,3,1.75,0,0,0,0,0,0,0,,,,,
639883,2016,April,March,5,1.0625,0,0,0,0,0,0,0,,,,,
639932,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
639939,2016,April,April,1.1428571429,1.6666666667,1265.095,0.5668474925,0,0,913.3,285.34,220.0742973295,,,,,
639944,2016,April,January,4,0,340.81,-0.6880708359,0,0,0,0,0,,,,,
639964,2016,April,February,3,0,30.74,0,0,0,0,0,0,,,,,
640031,2016,April,January,2,0.75,3.57,0,0,0,2.68,0,100,,,,,
640041,2016,April,March,3,0,0.855,0,0,0,0,0,0,,,,,
640153,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
640169,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
640178,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
640217,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
640218,2016,April,January,1,0,173.5366666667,0,0,0,0,412.19,-100,,,,,
640258,2016,April,January,2.5,0.9444444444,80.3433333333,-0.1793820264,0,0,89.49,0,100,,,,,
640296,2016,April,April,1.1,1.6111111111,79.8854545455,0.1165192855,0,0,113.71,412.68,-72.4459629737,,,,,
640421,2016,April,February,8,0,854.655,0,0,0,0,0,0,,,,,
640452,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
640474,2016,April,February,2.5,1.0555555556,205.4966666667,1,0,0,0,0,0,,,,,
640485,2016,April,January,1,0,68.81,0,0,0,0,0,0,,,,,
640514,2016,April,July,0,0,108.46,0,0,0,0,0,0,,,,,
640519,2016,April,January,2,0,265.28,0,0,0,0,0,0,,,,,
640525,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
640566,2016,April,February,2.5,1.0555555556,0,0,0,0,0,0,0,,,,,
640608,2016,April,March,1,0,216.155,0,0,0,0,0,0,,,,,
640645,2016,April,March,1.5,1.0833333333,201.246,-0.0427363055,0,0,227.33,0,100,,,,,
640657,2016,April,February,7,0,0,0,0,0,0,0,0,,,,,
640666,2016,April,January,1.5,0,316.42,-2.1613495324,0,0,0,0,0,,,,,
640667,2016,April,January,2,0,529.225,0,0,0,0,1058.45,-100,,,,,
640694,2016,April,January,6,0,212.49,-0.0275846658,0,0,0,0,0,,,,,
640719,2016,April,October,0,0,33.64,0,0,0,0,0,0,,,,,
640747,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
640851,2016,April,October,0,0,202.07,0,0,0,0,0,0,,,,,
640912,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
640956,2016,April,January,10,0,0,0,0,0,0,0,0,,,,,
640968,2016,April,January,1,0,141.51,-0.2676575892,0,0,0,0,0,,,,,
641002,2016,April,March,0,0,149.45,0,0,0,0,0,0,,,,,
641024,2016,April,February,2,1,89.02,0.5984288355,0,0,35.75,0,100,,,,,
641127,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
641151,2016,April,July,0,0,118.49,0,0,0,0,0,0,,,,,
641155,2016,April,January,1.3333333333,0,162.7475,-0.1952977173,0,0,0,0,0,,,,,
641211,2016,April,March,2,1.25,130.0975,0.1374512172,0,0,140.27,0,100,,,,,
641283,2016,April,January,2,0,1437.57,-0.1656412853,0,0,0,0,0,,,,,
641404,2016,April,February,2.5,1.5,1704.1033333333,0,0,0,2556.15,0,100,,,,,
641475,2016,April,January,2,0.9166666667,213.515,-0.2722631511,0,0,249.01,178.31,39.6500476698,,,,,
641513,2016,April,January,5,0,35.915,0,0,0,0,0,0,,,,,
641576,2016,April,October,0,0,2185.47,0,0,0,0,0,0,,,,,
641594,2016,April,March,7,0,0,0,0,0,0,0,0,,,,,
641604,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
641608,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
641610,2016,April,July,0,0,9.86,0,0,0,0,0,0,,,,,
641629,2016,April,January,2,0.75,174.555,-0.2726564529,0,0,166.61,0,100,,,,,
641631,2016,April,January,1.5,0.75,701.336,-0.0460953213,0,0,550.25,0,100,,,,,
641694,2016,April,March,2,1.0833333333,101.885,0,0,0,110.38,0,100,,,,,
641794,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
641880,2016,April,April,1.5,0,8.47,1,0,0,0,0,0,,,,,
641883,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
641920,2016,April,March,3,1.5,88.6633333333,0,0,0,133,0,100,,,,,
641965,2016,April,January,6,0,75.11,0,0,0,0,150.22,-100,,,,,
642126,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
642136,2016,April,February,1,0,198,1,0,0,0,0,0,,,,,
642233,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
642238,2016,April,January,0,0,619.22,0,0,0,0,0,0,,,,,
642254,2016,April,March,3.3333333333,1.0357142857,0,0,0,0,0,0,0,,,,,
642262,2016,April,January,1,0,241,-0.1728836274,0,0,0,0,0,,,,,
642328,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
642376,2016,April,January,1.5,0,316.3233333333,-0.0281777174,0,0,0,94.22,-100,,,,,
642388,2016,April,March,2.25,1.8333333333,1222.944,0,0,0,2242.06,0,100,,,,,
642397,2016,April,October,0,0,26.41,0,0,0,0,0,0,,,,,
642477,2016,April,March,2,1.25,70.5,0,0,0,88.12,0,100,,,,,
642539,2016,April,April,1,0,176.7633333333,-0.3527345505,0,0,0,112.74,-100,,,,,
642571,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
642596,2016,April,January,1.3333333333,0,1.43,0,0,0,0,0,0,,,,,
642672,2016,April,April,1.5,1.2142857143,98.5785714286,-0.1686697058,0,0,139.89,78.04,79.2542286007,,,,,
642683,2016,April,February,2,1,109.7766666667,0,0,0,109.78,0,100,,,,,
642725,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
642863,2016,April,January,3,0,234.075,-0.6236858528,0,0,0,0,0,,,,,
642873,2016,April,April,2,1.25,423.1783333333,-0.0285471943,0,0,544.07,152.95,255.7175547565,,,,,
642878,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
642979,2016,April,January,11,0,0,0,0,0,0,0,0,,,,,
643012,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
643017,2016,April,April,2,0,5.85,0,0,0,0,0,0,,,,,
643035,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
643089,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
643196,2016,April,March,2,0,397.5,0,0,0,0,0,0,,,,,
643248,2016,April,April,2,0,86.935,0,0,0,0,0,0,,,,,
643256,2016,April,January,1,0,56.515,-0.6960846561,0,0,0,80.14,-100,,,,,
643293,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
643319,2016,April,April,2.5,0,93.45,0,0,0,0,280.35,-100,,,,,
643379,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
643382,2016,April,February,5,1.046875,265.3033333333,1,0,0,0,0,0,,,,,
643401,2016,April,February,8,0,17.7,0,0,0,0,0,0,,,,,
643466,2016,April,March,4.5,1.14,9.54,0,0,0,10.88,0,100,,,,,
643600,2016,April,October,0,0,585.22,0,0,0,0,0,0,,,,,
643613,2016,April,January,2,0.75,106.0233333333,0,0,0,79.52,26.1,204.6743295019,,,,,
643615,2016,April,April,1.75,1.3181818182,0,0,0,0,0,0,0,,,,,
643682,2016,April,February,2,1,90.6566666667,0,0,0,90.66,0,100,,,,,
643705,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
643769,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
643846,2016,April,February,10,0,271.99,0,0,0,0,0,0,,,,,
643887,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
643918,2016,April,April,0,0,23.14,0,0,0,0,23.14,-100,,,,,
643919,2016,April,April,1.5714285714,1.2115384615,137.91125,0.0416509307,0,0,160.13,181.71,-11.8760662594,,,,,
643970,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
644001,2016,April,January,2,0.75,376.19,0,0,0,282.14,0,100,,,,,
644007,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
644027,2016,April,January,3,1,30.7975,0,0,0,30.8,0,100,,,,,
644031,2016,April,March,2.5,0,0,0,0,0,0,0,0,,,,,
644032,2016,April,January,1,0,112.395,0,0,0,0,0,0,,,,,
644034,2016,April,February,7,0,2.57,0,0,0,0,0,0,,,,,
644068,2016,April,January,2,0,1077.58,0,0,0,0,0,0,,,,,
644201,2016,April,January,2,0,374.625,-0.261912994,0,0,0,0,0,,,,,
644219,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
644251,2016,April,March,1,0,511.58,0,0,0,0,0,0,,,,,
644261,2016,April,March,3,0,0,0,0,0,0,0,0,,,,,
644263,2016,April,April,2,1.5,101.93,0.9395175439,0,0,9.25,0,100,,,,,
644266,2016,April,January,1.3333333333,0,0,0,0,0,0,0,0,,,,,
644288,2016,April,March,2.5,0,8.43,0,0,0,0,0,0,,,,,
644323,2016,April,March,5.5,1.0918367347,6.5733333333,0,0,0,7.18,0,100,,,,,
644332,2016,April,April,1,0,0.43,0,0,0,0,0,0,,,,,
644377,2016,April,January,3.5,1.02,136.91,-0.2465339739,0,0,174.08,272.43,-36.101016775,,,,,
644415,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
644470,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
644519,2016,April,January,3,0,87.46,0,0,0,0,0,0,,,,,
644577,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
644598,2016,April,January,1.5,0,147.8666666667,-0.0651192137,0,0,0,0,0,,,,,
644603,2016,April,February,6,0,0,0,0,0,0,0,0,,,,,
644689,2016,April,January,1,0,18.01,0,0,0,0,0,0,,,,,
644698,2016,April,January,1,0,137.28,0,0,0,0,0,0,,,,,
644702,2016,April,March,1.4285714286,1.0576923077,0,0,0,0,0,0,0,,,,,
644784,2016,April,February,9,0,89.145,0,0,0,0,0,0,,,,,
644799,2016,April,November,0,0,513.44,0,0,0,0,0,0,,,,,
644803,2016,April,March,1.3333333333,1.25,639.26,1,0,0,0,0,0,,,,,
644832,2016,April,April,3.5,1.14,4.0733333333,0,0,0,4.64,12.22,-62.0294599018,,,,,
644888,2016,April,October,0,0,192.86,0,0,0,0,0,0,,,,,
644927,2016,April,January,4.5,1.1666666667,14.2533333333,0,0,0,16.63,0,100,,,,,
644944,2016,April,October,0,0,98.11,0,0,0,0,0,0,,,,,
644963,2016,April,January,3.5,1.5,57.19,0,0,0,85.78,0,100,,,,,
644980,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
645003,2016,April,March,5,0,38.355,0,0,0,0,0,0,,,,,
645008,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
645104,2016,April,April,2.25,1.2368421053,65.888,0.1561116856,0,0,68.77,0,100,,,,,
645106,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
645139,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
645142,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
645152,2016,April,August,0,0,12.64,0,0,0,0,0,0,,,,,
645153,2016,April,March,1,0,152.0266666667,0,0,0,0,0,0,,,,,
645169,2016,April,April,1.2857142857,1.45,302.14625,-0.007394174,0,0,441.35,719.14,-38.6280835442,,,,,
645173,2016,April,March,5,0,0,0,0,0,0,0,0,,,,,
645202,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
645223,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
645235,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
645390,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
645465,2016,April,January,5.5,0,0,0,0,0,0,0,0,,,,,
645469,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
645523,2016,April,January,3.5,1.0555555556,62.3933333333,0,0,0,65.86,0,100,,,,,
645528,2016,April,January,4,0,1386.045,0,0,0,0,0,0,,,,,
645531,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
645535,2016,April,September,0,0,4.93,0,0,0,0,0,0,,,,,
645615,2016,April,February,7,0,33.105,0,0,0,0,0,0,,,,,
645618,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
645630,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
645642,2016,April,March,4,0,625.07,-0.0122936712,0,0,0,0,0,,,,,
645702,2016,April,May,0,0,316.42,0,0,0,0,0,0,,,,,
645711,2016,April,March,1,0,16.35,0,0,0,0,0,0,,,,,
645812,2016,April,April,1.5,1.2142857143,457.9957142857,0,0,0,556.14,2475.46,-77.5338724924,,,,,
645813,2016,April,January,2,0,12.6,-0.3885754584,0,0,0,0,0,,,,,
645845,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
645864,2016,April,August,0,0,566.91,0,0,0,0,0,0,,,,,
645871,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
645880,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
645889,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
646002,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
646008,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
646022,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
646073,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
646105,2016,April,January,2.3333333333,0.96875,100.67,0,0,0,97.52,0,100,,,,,
646122,2016,April,April,1.4285714286,1.4166666667,61.6675,-0.1866485014,0,0,103.67,32.9,215.1063829787,,,,,
646127,2016,April,January,7,0,110.14,-3.2796842828,0,0,0,0,0,,,,,
646201,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
646221,2016,April,April,2,0,192.95,-0.1206175619,0,0,0,37.5,-100,,,,,
646226,2016,April,January,0,0,1183.47,0,0,0,0,0,0,,,,,
646241,2016,April,February,1,0,169.715,0,0,0,0,0,0,,,,,
646245,2016,April,February,10,0,53.925,0,0,0,0,0,0,,,,,
646257,2016,April,January,4,0,120.89,0,0,0,0,0,0,,,,,
646267,2016,April,October,0,0,37.71,0,0,0,0,0,0,,,,,
646311,2016,April,April,2,0,99.61,-1.27875,0,0,0,71.61,-100,,,,,
646351,2016,April,February,7,0,0.685,0,0,0,0,0,0,,,,,
646352,2016,April,January,3,0,100.12,0,0,0,0,0,0,,,,,
646354,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
646437,2016,April,January,5,0,21.66,0,0,0,0,0,0,,,,,
646483,2016,April,October,0,0,115.71,0,0,0,0,0,0,,,,,
646557,2016,April,January,1.5,0,68.52,0,0,0,0,0,0,,,,,
646585,2016,April,February,1,0,51.795,0,0,0,0,0,0,,,,,
646647,2016,April,February,3,0,71.755,-3.6309729419,0,0,0,0,0,,,,,
646669,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
646687,2016,April,March,4,1.75,0,0,0,0,0,0,0,,,,,
646783,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
646844,2016,April,March,3,0,0,0,0,0,0,0,0,,,,,
646876,2016,April,March,5,1.0625,310.65,0,0,0,330.07,0,100,,,,,
646904,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
646919,2016,April,January,1,0,7.695,0,0,0,0,0,0,,,,,
646949,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
646983,2016,April,January,3,1,82.62,0,0,0,82.62,0,100,,,,,
647014,2016,April,January,1,0,60.7,0,0,0,0,0,0,,,,,
647042,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
647087,2016,April,February,2,1,0,0,0,0,0,0,0,,,,,
647152,2016,April,January,2.5,0.95,78.514,-0.3940353859,0,0,103.98,0,100,,,,,
647164,2016,April,January,3.5,1.02,50.1966666667,0,0,0,51.2,0,100,,,,,
